position_x,position_y,position_z,attitude_x,attitude_y,attitude_z,attitude_w,input_throttle,input_yaw,input_pitch,input_roll,timestamp
523.23517,11.745625,378.73682,0.013498077,0.78512233,-0.5136501,-0.34578094,0.3576028,0.0004882887,0.0004882887,-0.2300908,617.73
521.0616,11.647392,377.97726,-0.029134251,0.7846318,-0.49417785,-0.37321916,0.41622034,0.0004882887,0.0004882887,-0.25352865,617.82996
518.97833,11.467656,377.21417,-0.049543165,0.78354394,-0.4843495,-0.38601792,0.49877927,0.0004882887,0.0004882887,-0.031738766,617.93
516.959,11.231999,376.42114,-0.050537426,0.783413,-0.48391986,-0.38669303,0.5183185,0.0004882887,0.0004882887,-0.022949569,618.02997
514.9866,10.957785,375.5783,-0.07243514,0.7816251,-0.4729716,-0.4001417,0.7669718,0.0004882887,0.0004882887,-0.28186464,618.13
512.9859,10.728851,374.59842,-0.11467325,0.7788717,-0.44471395,-0.427128,0.897406,0.0004882887,-0.034683757,-0.31313038,618.23
510.8983,10.611725,373.45505,-0.16401483,0.77078795,-0.41367307,-0.4559164,0.88372624,0.02978561,0.0004882887,-0.38542762,618.32996
508.73425,10.584856,372.21896,-0.23451479,0.74365,-0.368006,-0.5065165,0.7923781,0.17341879,-0.050308995,-0.49877164,618.43
507.4161,10.587845,371.4735,-0.2743929,0.71705765,-0.33127666,-0.54844564,0.7791867,0.23888,-0.1314107,-0.50560766,618.4893
504.2786,10.6373205,369.8104,-0.36032948,0.60982084,-0.21705648,-0.6716902,0.7826047,0.34732586,-0.13043413,-0.5818265,618.63
501.95493,10.733979,368.76685,-0.41378972,0.5124422,-0.13268994,-0.7406582,0.7879759,0.26135653,-0.09231708,-0.49779508,618.73
499.5565,10.8990755,367.92355,-0.45082456,0.45397416,-0.07243085,-0.7651265,0.7117723,0.058121614,0.0004882887,-0.32486457,618.82996
497.12817,11.095341,367.2842,-0.47798532,0.42137092,-0.026619988,-0.7702389,0.6218814,0.046402685,0.0004882887,-0.323888,618.93
494.70596,11.280803,366.81818,-0.5052836,0.38078156,0.021152308,-0.7741101,0.6047837,0.078645,0.0004882887,-0.3610132,619.02997
492.3041,11.443613,366.53033,-0.5381718,0.31506056,0.08024723,-0.7776043,0.6614557,0.18806745,-0.021972992,-0.49779508,619.13
489.9345,11.5876045,366.47223,-0.56816196,0.22623737,0.15485086,-0.77590597,0.70248723,0.11967651,-0.057145037,-0.4352636,619.23
487.63647,11.709861,366.71017,-0.5772158,0.17248206,0.19908404,-0.77294075,0.71519035,0.09036393,-0.06007477,-0.17146564,619.32996
485.4456,11.800882,367.2555,-0.5720843,0.15233316,0.20238876,-0.7800981,0.72594035,0.07180896,-0.10502785,-0.0004882887,619.43
483.37186,11.863148,368.0923,-0.56213653,0.14072844,0.19826731,-0.7904987,0.73668265,0.06398108,-0.10112154,0.020996414,619.52997
481.4202,11.903243,369.1989,-0.54764986,0.1356822,0.18330017,-0.80502856,0.7445029,0.07669184,-0.12553598,0.14215305,619.63
479.59183,11.929588,370.54483,-0.52948475,0.13573545,0.1550131,-0.8229173,0.7567102,0.10112154,-0.124559395,0.1861143,619.73
477.88324,11.955193,372.0987,-0.5128526,0.13539717,0.1229219,-0.83877295,0.783093,0.10405127,-0.09231708,0.17048906,619.82996
476.2856,11.99477,373.83868,-0.4994029,0.13234234,0.0927829,-0.85116017,0.79042494,0.10405127,-0.07376211,0.116746776,619.93
474.78635,12.055336,375.73904,-0.4892113,0.12505594,0.07060699,-0.8602604,0.7977493,0.10112154,-0.075715266,0.106004424,620.02997
473.37656,12.138915,377.77466,-0.47688743,0.119397484,0.048158497,-0.86948466,0.8016556,0.087434195,-0.09036393,0.11381704,620.13
472.047,12.248749,379.92242,-0.4630862,0.11617102,0.028372448,-0.8782087,0.8119173,0.054215305,-0.07376211,0.095246814,620.23
470.78912,12.386314,382.15817,-0.4574603,0.1181651,0.020050097,-0.8811158,0.71567863,0.0004882887,0.0004882887,-0.0004882887,620.32996
469.6023,12.507232,384.40656,-0.45755097,0.11806681,0.020066852,-0.8810816,0.5456703,0.0004882887,0.0004882887,-0.0004882887,620.43
468.48767,12.555329,386.58777,-0.45762923,0.11796672,0.0200882,-0.8810538,0.4098726,0.0004882887,0.0004882887,-0.0004882887,620.52997
467.4403,12.506214,388.66974,-0.45736957,0.11695298,0.021918712,-0.8812802,0.40791944,0.0004882887,-0.03761349,-0.07473869,620.63
466.4512,12.367757,390.66693,-0.45346195,0.10844952,0.038605236,-0.8838104,0.5065919,0.003418021,-0.053238727,-0.16070803,620.73
465.5136,12.172912,392.62784,-0.4501901,0.081960924,0.07541669,-0.8859592,0.6111314,0.098191805,-0.072785534,-0.34830242,620.82996
464.63522,11.962406,394.61176,-0.44396672,0.017662425,0.15348448,-0.88262355,0.7440146,0.13824674,-0.14801252,-0.5388266,620.93
463.869,11.785727,396.693,-0.4186381,-0.07541133,0.27269694,-0.8629552,0.8182651,0.1401999,-0.21152057,-0.5984283,621.02997
463.32333,11.673845,398.91684,-0.36836204,-0.17303823,0.39050105,-0.8257579,0.88323796,0.13824674,-0.3365835,-0.62969404,621.13
463.14264,11.636866,401.25162,-0.27443254,-0.2914877,0.50843465,-0.7623752,0.98925,0.17146564,-0.44600594,-0.6863661,621.23
463.50327,11.676775,403.56876,-0.15095225,-0.414227,0.6128192,-0.65580654,1,0.20956741,-0.47824827,-0.6922255,621.32996
464.41663,11.730624,405.62616,-0.0068419557,-0.5326135,0.673015,-0.51315385,1,0.20663768,-0.53589684,-0.6844129,621.43
464.53235,11.733791,405.80853,0.007865474,-0.54313505,0.67631084,-0.4975401,1,0.20663768,-0.53589684,-0.6844129,621.432
467.14545,11.642954,408.2465,0.17603357,-0.69508266,0.6365303,-0.28408024,0.88372624,0.20761426,-0.39520866,-0.014160372,621.63
468.60324,11.511898,408.78638,0.1699095,-0.748171,0.5938119,-0.24240147,0.83096814,0.22519265,-0.31313038,0.013183795,621.73
470.0434,11.381151,408.89478,0.15104249,-0.7966695,0.5473796,-0.2070733,0.82559705,0.2144503,-0.3649195,0.083527885,621.82996
471.44806,11.307292,408.58597,0.13812332,-0.8505439,0.47859594,-0.16865066,0.8861677,0.20663768,-0.484123,0.026855879,621.93
472.7853,11.371102,407.87576,0.13626334,-0.8990374,0.39718896,-0.12411771,0.89008164,0.17830168,-0.3033646,-0.0004882887,622.02997
474.01974,11.62188,406.83832,0.13154052,-0.9100556,0.37920162,-0.103450604,0.737171,0.021972992,0.0004882887,-0.0004882887,622.13
475.16275,11.957399,405.62393,0.13079965,-0.90870225,0.38283968,-0.1028865,0.53150225,0.0004882887,0.034683757,-0.0004882887,622.23
476.23813,12.269146,404.3508,0.13021162,-0.90637136,0.38833964,-0.103577636,0.4836347,0.0004882887,0.049332418,-0.0004882887,622.32996
477.2544,12.532032,403.04736,0.12920566,-0.90320337,0.3957068,-0.10462213,0.42843518,0.0004882887,0.06594949,0.035660334,622.43
478.21857,12.7272835,401.73566,0.11547145,-0.9001984,0.40480465,-0.11154524,0.34978256,0.0004882887,0.083527885,0.14215305,622.52997
479.13934,12.8364725,400.43866,0.08759204,-0.8972804,0.41427866,-0.12485567,0.35027087,0.0004882887,0.095246814,0.17830168,622.63
480.02277,12.866563,399.15042,0.05866397,-0.8934008,0.42334494,-0.13846533,0.4934081,0.0004882887,0.09916838,0.17048906,622.73
480.87457,12.855573,397.82758,0.03056506,-0.8884078,0.4322491,-0.15151897,0.562768,0.0004882887,0.083527885,0.16658275,622.82996
481.70358,12.82781,396.4431,0.0023499625,-0.88320684,0.43917233,-0.16452333,0.57595944,0.0004882887,0.07669184,0.17927825,622.93
482.51816,12.783959,395.00052,-0.029286463,-0.87803066,0.4428001,-0.17925541,0.5671702,0.0004882887,0.038590066,0.22421607,623.02997
483.3251,12.715953,393.51477,-0.07432325,-0.87359726,0.43420643,-0.20680584,0.5559319,-0.078645,0.0004882887,0.3404898,623.13
484.13562,12.619394,392.00052,-0.1362946,-0.8613824,0.4176758,-0.25493345,0.5793774,-0.11186389,0.0004882887,0.40790418,623.23
484.9699,12.500298,390.46637,-0.20717792,-0.83805996,0.39499554,-0.3141837,0.57400626,-0.17146564,0.0004882887,0.45969328,623.32996
485.84946,12.359447,388.9283,-0.28224006,-0.8017882,0.3657816,-0.37905154,0.60673684,-0.16560617,-0.01123064,0.4675059,623.43
486.81665,12.210663,387.3943,-0.3482866,-0.75989616,0.32656,-0.44114965,0.68099487,-0.17244221,-0.11479362,0.4391699,623.52997
487.92758,12.079327,385.8852,-0.39526793,-0.71871775,0.28137368,-0.498033,0.71470207,-0.16267644,-0.13531701,0.38054475,623.63
489.2157,11.981202,384.43735,-0.4284011,-0.678587,0.23778337,-0.54722136,0.74010074,-0.16169986,-0.13824674,0.3571069,623.73
490.69632,11.9246235,383.08612,-0.46130928,-0.6324053,0.19369566,-0.59138757,0.7200732,-0.16755933,-0.08938735,0.40302128,623.82996
492.3379,11.892149,381.8644,-0.5018564,-0.56574655,0.1456894,-0.6378445,0.6458228,-0.26526284,-0.16169986,0.4714122,623.93
494.0856,11.847704,380.78653,-0.527577,-0.46395648,0.06822941,-0.70834434,0.68343633,-0.34244296,-0.3893492,0.5994049,624.02997
495.92725,11.805441,379.9173,-0.5236914,-0.31235033,-0.054226816,-0.79072374,0.797261,-0.40790418,-0.4684825,0.66193634,624.13
497.79703,11.82237,379.3957,-0.49552152,-0.14910066,-0.1746338,-0.83769363,0.9140154,-0.32681772,-0.36198977,0.5290608,624.23
499.37308,11.933809,379.31253,-0.4733535,-0.04762876,-0.23668458,-0.8471414,0.9379568,-0.2584268,-0.23692684,0.44014648,624.3149
501.0472,12.190413,379.6665,-0.4531491,0.04512941,-0.3061369,-0.83600205,0.779675,-0.17439537,-0.14996567,0.47336537,624.43
502.3222,12.465178,380.26852,-0.439936,0.12682196,-0.38270313,-0.80244046,0.6096666,-0.16169986,-0.028809033,0.46945906,624.52997
503.39282,12.707749,381.00653,-0.43809122,0.18431538,-0.43346378,-0.7656457,0.67659265,-0.16169986,0.0004882887,0.23692684,624.63
504.21268,12.906867,381.86954,-0.44692424,0.2151383,-0.43589908,-0.7509769,0.7117723,-0.16560617,0.0004882887,0.028809033,624.73
504.74445,13.070866,382.8753,-0.45588204,0.24174508,-0.42879093,-0.7415316,0.6902724,-0.15875487,-0.068879224,0.124559395,624.82996
505.01428,13.19282,384.00266,-0.44356626,0.28380018,-0.42995337,-0.73338026,0.637026,-0.1528954,-0.22421607,0.20956741,624.93
505.0767,13.262237,385.20178,-0.40759298,0.3394271,-0.43576065,-0.7271657,0.5290608,-0.12358282,-0.27600518,0.23106737,625.02997
504.98746,13.273183,386.42526,-0.36868063,0.3892578,-0.43522453,-0.72327906,0.50024414,-0.11772335,-0.25255206,0.13629359,625.13
504.76865,13.229742,387.65112,-0.33449998,0.4293197,-0.42599884,-0.7227167,0.49047837,-0.08645762,-0.24376288,0.120653085,625.23
504.42975,13.140209,388.86874,-0.30271304,0.4619715,-0.41626298,-0.72226894,0.4797284,-0.0698558,-0.20761426,0.10795758,625.32996
503.9803,13.011221,390.06897,-0.27149612,0.48768276,-0.41354227,-0.71933174,0.4890135,-0.01123064,-0.17537194,0.14215305,625.43
503.40308,12.862795,391.242,-0.24729268,0.50140375,-0.41463152,-0.71799815,0.71567863,0.0004882887,-0.057145037,0.025879301,625.52997
502.5949,12.768116,392.37003,-0.24342911,0.50352407,-0.4127758,-0.7189033,0.7611124,0.0004882887,0.0004882887,-0.0004882887,625.63
501.54044,12.744015,393.44403,-0.24347804,0.50342584,-0.41277602,-0.71895546,0.5950103,0.0004882887,0.0004882887,-0.016113527,625.73
500.3562,12.720804,394.4661,-0.2470525,0.5016055,-0.40775067,-0.72187006,0.40205234,0.0004882887,0.0004882887,-0.07473869,625.82996
499.1503,12.632458,395.44562,-0.25474855,0.4976667,-0.39667055,-0.72806835,0.2725948,0.0004882887,0.0004882887,-0.16070803,625.93
497.96655,12.452901,396.38763,-0.27574515,0.4862748,-0.36534226,-0.7443296,0.23058671,0.0004882887,0.0004882887,-0.2838178,626.02997
496.81345,12.17926,397.29718,-0.2993874,0.47201967,-0.32829505,-0.7614375,0.22765699,0.0004882887,0.0004882887,-0.22030976,626.13
495.6864,11.817104,398.1797,-0.3142199,0.46202666,-0.30252346,-0.7721896,0.33512628,0.0004882887,-0.0415198,-0.14605936,626.23
494.55005,11.396892,399.0474,-0.3128949,0.45872992,-0.2749918,-0.78488415,0.67953,0.0004882887,-0.19394217,-0.2056611,626.32996
493.28278,11.037951,399.94553,-0.30159357,0.45407036,-0.21697466,-0.80980456,0.82413214,0.0004882887,-0.2515755,-0.295552,626.43
491.84097,10.84199,400.91324,-0.29785734,0.4442544,-0.15683341,-0.8302543,0.7708782,0.0004882887,-0.14117648,-0.2701457,626.52997
490.29926,10.778187,401.94714,-0.30386424,0.4329268,-0.1121936,-0.84122145,0.626276,0.0004882887,-0.07083238,-0.14605936,626.63
490.14297,10.775632,402.05307,-0.30404934,0.4322433,-0.109480426,-0.84186333,0.626276,0.0004882887,-0.07083238,-0.14605936,626.635
487.14374,10.820197,404.13644,-0.29990894,0.43084168,-0.09985227,-0.8452572,0.62285805,0.0004882887,0.0004882887,-0.0004882887,626.82996
485.5481,10.9082155,405.28058,-0.29530796,0.43148583,-0.09828111,-0.8467313,0.70444036,0.0004882887,-0.098191805,0.05909819,626.93
483.92502,11.0768175,406.4721,-0.27189648,0.43847704,-0.10614011,-0.85002625,0.76208895,0.0004882887,-0.13824674,0.17537194,627.02997
482.26788,11.348924,407.70596,-0.23771927,0.45094207,-0.13272476,-0.8500147,0.62285805,0.0004882887,-0.021972992,0.30238804,627.13
480.61594,11.645025,408.93182,-0.20797929,0.4651267,-0.18507497,-0.84032685,0.46702525,-0.02978561,0.0004882887,0.3561303,627.23
479.00278,11.882454,410.1147,-0.17447813,0.49100557,-0.24607868,-0.8172615,0.4045014,-0.10893416,0.0004882887,0.38054475,627.32996
477.4279,12.044421,411.24765,-0.13859466,0.521283,-0.30605257,-0.7844664,0.4240406,-0.14215305,-0.0630045,0.39227894,627.43
475.87344,12.14041,412.32837,-0.09171403,0.5569943,-0.3584287,-0.7435555,0.44797435,-0.17244221,-0.14410621,0.39618525,627.52997
474.31818,12.186286,413.3472,-0.03730989,0.595947,-0.40152043,-0.69443244,0.48119324,-0.19099718,-0.16658275,0.3932555,627.63
472.7428,12.1994505,414.2834,0.014031211,0.63131994,-0.43675148,-0.6406921,0.5012207,-0.18709087,-0.15191883,0.31898984,627.73
471.1368,12.190411,415.11203,0.04829252,0.6612387,-0.4541695,-0.5951146,0.5075685,-0.18709087,-0.14117648,0.18416114,627.82996
469.50146,12.1619,415.81924,0.06304066,0.6898704,-0.457312,-0.55764735,0.4758221,-0.19882506,-0.116746776,0.14410621,627.93
467.85083,12.103503,416.4156,0.073014274,0.7163303,-0.45942485,-0.520066,0.44113833,-0.19980164,-0.12553598,0.13434044,628.02997
466.1962,12.005495,416.91272,0.08355087,0.74382156,-0.45582238,-0.4816377,0.45481804,-0.20273137,-0.17048906,0.11967651,628.13
464.53595,11.877827,417.30023,0.09589595,0.77685267,-0.44016466,-0.43995336,0.5881743,-0.2633097,-0.25255206,0.095246814,628.23
462.8606,11.776347,417.51337,0.10233779,0.82027096,-0.41475886,-0.3803392,0.6995575,-0.3170367,-0.25940338,0.112840466,628.32996
461.17825,11.761141,417.49564,0.11441246,0.8550954,-0.3971057,-0.31309566,0.70151067,-0.29457542,-0.16951248,0.23790342,628.43
459.5184,11.837338,417.25342,0.1490952,0.87393147,-0.3951268,-0.2406023,0.6746395,-0.25255206,-0.18904403,0.36198977,628.52997
457.91632,11.982739,416.8071,0.21044919,0.8831934,-0.38631198,-0.16261514,0.66829175,-0.22519265,-0.23106737,0.37566185,628.63
456.4184,12.187928,416.16428,0.2604329,0.88499415,-0.37426326,-0.0942717,0.6560769,-0.19784848,-0.16365302,0.31020066,628.73
455.58502,12.335651,415.6907,0.2833241,0.8834614,-0.36854652,-0.058282956,0.6472877,-0.19784848,-0.1528954,0.2711223,628.7828
453.85562,12.727075,414.3684,0.32598785,0.8747752,-0.35796663,0.018984312,0.60771346,-0.18904403,-0.11088731,0.2623331,628.93
452.80972,13.022024,413.27545,0.35914162,0.8609385,-0.35334647,0.070345186,0.53346306,-0.15191883,-0.06594949,0.2847944,629.02997
451.9045,13.294759,412.10464,0.3949136,0.84204334,-0.35072097,0.10954992,0.4416266,-0.08157473,-0.0122072175,0.23985657,629.13
451.1075,13.511534,410.89563,0.4222984,0.82548076,-0.3504607,0.13199602,0.34441137,-0.055191882,0.0004882887,0.18709087,629.23
450.38702,13.650516,409.67392,0.44656134,0.8098056,-0.3494829,0.15053152,0.33170825,-0.05226215,0.0004882887,0.19394217,629.32996
449.74182,13.709152,408.4428,0.47108108,0.79279065,-0.3470918,0.17056653,0.4098726,-0.061051346,-0.05909819,0.22813764,629.43
449.2004,13.695718,407.19278,0.4967969,0.7752137,-0.33552313,0.19914989,0.5109865,-0.08059815,-0.106981,0.19491875,629.52997
448.82123,13.625662,405.911,0.51016533,0.7635605,-0.32296214,0.22891551,0.59354544,-0.091340505,-0.10893416,0.13434044,629.63
448.65723,13.51387,404.59338,0.5114107,0.7578786,-0.31925017,0.249316,0.6003891,-0.078645,-0.01513695,-0.0004882887,629.73
448.70715,13.36167,403.24985,0.5072682,0.75523317,-0.32448617,0.25886446,0.5813382,-0.062027924,-0.008300908,-0.0004882887,629.82996
448.94785,13.164579,401.891,0.50339127,0.75393534,-0.32771063,0.2660535,0.584268,-0.042496376,-0.021972992,-0.109910734,629.93
449.3608,12.919837,400.52423,0.46444094,0.7764229,-0.3378507,0.2594593,0.5798657,-0.042496376,-0.09036393,-0.30531776,630.02997
449.91064,12.63188,399.1511,0.4371731,0.79171306,-0.33624262,0.2627,0.4279469,-0.04444953,-0.078645,-0.006347753,630.13
450.52057,12.281854,397.79617,0.42972478,0.79440516,-0.33234408,0.27166986,0.32046998,-0.051285572,-0.053238727,-0.124559395,630.23
451.15512,11.85598,396.4712,0.39167213,0.81358534,-0.3316705,0.2732516,0.52759594,-0.04835584,-0.19394217,-0.27795833,630.32996
451.87994,11.402364,395.14426,0.32902053,0.84714603,-0.31812215,0.2699771,0.7098192,-0.0073243305,-0.2633097,-0.36589608,630.43
452.77264,11.011524,393.76294,0.24996679,0.8829162,-0.2973604,0.2637278,0.78504616,-0.027832456,-0.25450522,-0.3571069,630.52997
453.825,10.751965,392.30664,0.18023264,0.9076856,-0.28067145,0.25465012,0.7098192,0.0004882887,-0.075715266,-0.19882506,630.63
454.95532,10.591155,390.80582,0.1595393,0.9123689,-0.28301737,0.2490609,0.5344396,0.0004882887,0.0004882887,-0.09036393,630.73
455.41324,10.532933,390.20447,0.154073,0.91331244,-0.2845202,0.24732634,0.52759594,0.0004882887,0.0004882887,-0.09427024,630.7653
457.25653,10.307377,387.8037,0.12322473,0.91961116,-0.2864568,0.23890042,0.6614557,0.0004882887,-0.07083238,-0.20761426,630.93
458.43542,10.230544,386.27127,0.08064316,0.92801416,-0.28325114,0.2281561,0.6878309,0.0004882887,-0.08255131,-0.2144503,631.02997
459.62827,10.240776,384.69058,0.059824437,0.93189853,-0.2797847,0.22294986,0.5974594,0.0004882887,-0.01123064,-0.0004882887,631.13
460.81012,10.290073,383.09085,0.059725557,0.931985,-0.27958032,0.22287166,0.49877927,0.0004882887,0.0004882887,-0.0004882887,631.23
461.9674,10.32592,381.50302,0.059372067,0.9323882,-0.2783175,0.22286057,0.51196307,0.0004882887,-0.03761349,-0.0004882887,631.32996
463.10345,10.354441,379.9227,0.056033492,0.9350369,-0.2699192,0.22295755,0.6008774,0.0004882887,-0.10795758,-0.06790265,631.43
464.22906,10.417921,378.32788,0.03045581,0.9412489,-0.2562334,0.21787031,0.66194403,0.0004882887,-0.12748913,-0.19394217,631.52997
465.34177,10.55384,376.70154,-0.002153206,0.9457035,-0.24785192,0.21026078,0.63995576,0.0004882887,-0.04444953,-0.112840466,631.63
466.4264,10.752631,375.04956,-0.009726808,0.94618005,-0.24750379,0.20830405,0.58475626,0.0004882887,0.0004882887,-0.0004882887,631.73
467.47668,10.976344,373.392,-0.0097424975,0.9461693,-0.24761681,0.20821768,0.4855955,0.0004882887,0.0004882887,-0.0004882887,631.82996
468.49017,11.177367,371.7538,-0.008706963,0.9461731,-0.24748166,0.20840712,0.4225757,0.0004882887,0.0004882887,0.043472953,631.93
469.46606,11.3251295,370.1497,0.006075059,0.9461909,-0.24427655,0.21216704,0.37225908,0.0004882887,0.0004882887,0.1401999,632.02997
470.40796,11.410457,368.58392,0.030262867,0.94572604,-0.23884843,0.2182612,0.44113833,0.0004882887,0.0004882887,0.15875487,632.13
471.3294,11.462352,367.0372,0.055248555,0.94459784,-0.23306732,0.22441506,0.50024414,0.0004882887,0.0004882887,0.15094225,632.23
472.24622,11.5100765,365.49094,0.07907545,0.9429062,-0.22739655,0.23014282,0.5207599,0.0004882887,0.0004882887,0.13336386,632.32996
473.1683,11.56878,363.94113,0.097432226,0.9411904,-0.22294441,0.23444302,0.5559319,0.0004882887,0.0004882887,0.07473869,632.43
474.10245,11.655647,362.3892,0.10037876,0.94013363,-0.22238782,0.23794271,0.60234225,-0.043472953,0.0004882887,-0.0004882887,632.52997
475.051,11.788055,360.83536,0.098565,0.93820703,-0.22326735,0.24536544,0.5490959,-0.04835584,0.0004882887,-0.0004882887,632.63
476.00143,11.930348,359.29416,0.100969575,0.9363851,-0.22271144,0.2517692,0.38690776,-0.0327306,-0.038590066,0.055191882,632.73
476.9336,12.014949,357.79,0.104788706,0.93741465,-0.20281184,0.26294574,0.32095826,-0.057145037,-0.19394217,0.091340505,632.82996
477.84732,12.0213375,356.32114,0.10764884,0.93978906,-0.1631763,0.2803244,0.2677119,-0.07766842,-0.25645837,0.106004424,632.93
478.74222,11.942431,354.88763,0.10978973,0.94016886,-0.11370013,0.30182943,0.2540322,-0.087434195,-0.25940338,0.12260624,633.02997
479.6241,11.788275,353.48428,0.112733275,0.9376924,-0.066765584,0.3218177,0.3395285,-0.083527885,-0.24083315,0.112840466,633.13
480.50684,11.59742,352.1041,0.1144105,0.9320043,-0.022657126,0.34316912,0.44846267,-0.11869993,-0.2339971,0.10014496,633.23
481.40363,11.428915,350.75247,0.11528869,0.9217301,0.02161926,0.36966842,0.61015487,-0.16755933,-0.27795833,0.1489891,633.32996
482.32657,11.370855,349.45404,0.12887439,0.9008183,0.085621424,0.40569302,0.665362,-0.19491875,-0.3170367,0.2584268,633.43
483.2762,11.467779,348.25073,0.15104875,0.8734403,0.14668767,0.4390547,0.68197143,-0.18806745,-0.2300908,0.21738003,633.52997
483.66232,11.551383,347.8059,0.15897796,0.86305505,0.1637414,0.45061153,0.6985809,-0.17244221,-0.1528954,0.15973145,633.56793
485.24182,12.172576,346.28986,0.17035925,0.8356492,0.1735456,0.49249363,0.71714354,-0.1685359,0.0004882887,-0.0004882887,633.73
486.25403,12.7885685,345.55774,0.17432064,0.82244915,0.1685304,0.5145749,0.64875257,-0.1157702,0.0004882887,-0.06398108,633.82996
487.27435,13.516485,344.95984,0.15913777,0.81852114,0.14831175,0.5316974,0.6433738,-0.09329366,0.026855879,-0.21347372,633.93
488.2932,14.336987,344.47568,0.13026807,0.817061,0.12454384,0.5476589,0.647776,-0.058121614,0.01513695,-0.22030976,634.02997
489.29688,15.219465,344.07993,0.09675614,0.8232051,0.08063085,0.5535977,0.41866177,0.0004882887,0.21738003,-0.3375601,634.13
490.27307,16.043879,343.71948,0.0621699,0.83066356,0.006614474,0.5532533,0.25305563,0.0004882887,0.24083315,-0.3561303,634.23
491.22015,16.751192,343.37222,0.027714971,0.8326519,-0.06255751,0.5495536,0.11138323,0.0004882887,0.1861143,-0.29848173,634.32996
492.13986,17.333382,343.03455,-0.0021036956,0.83063334,-0.11873838,0.5440083,0.07767606,0.0004882887,0.17537194,-0.2906691,634.43
493.03516,17.796015,342.70575,-0.032469034,0.82567036,-0.17162238,0.5364326,0.08842602,0.0004882887,0.1646296,-0.28088808,634.52997
493.90875,18.144007,342.38455,-0.05668804,0.8178635,-0.22093678,0.52827334,0.15730527,0.0004882887,0.13043413,-0.15680172,634.63
494.76703,18.403753,342.05676,-0.058096424,0.81527716,-0.23288475,0.5269846,0.6028305,0.0004882887,0.0004882887,0.020996414,634.73
495.63504,18.7216,341.65213,-0.043210182,0.8162152,-0.22335967,0.5310707,0.6033188,0.0004882887,0.0004882887,0.2339971,634.82996
496.50903,19.082523,341.18387,-0.0039475597,0.8173743,-0.19768077,0.5411157,0.05813688,0.0004882887,0.0004882887,0.2662394,634.93
497.10986,19.27911,340.85812,0.02760835,0.8169376,-0.17671178,0.54829156,0.0019607842,0.0004882887,0.0004882887,0.31606013,634.99286
498.20056,19.502188,340.26495,0.11208449,0.80961466,-0.121286035,0.5632505,0.0019607842,0.0004882887,0.046402685,0.42159152,635.13
499.0217,19.553091,339.81754,0.1925609,0.79454845,-0.07931295,0.57037044,0.0019607842,0.0004882887,0.10307469,0.40302128,635.23
499.83066,19.501461,339.37762,0.26507133,0.77547675,-0.049500477,0.57089645,0.0009842217,0.0004882887,0.1157702,0.34830242,635.32996
500.63016,19.348639,338.94342,0.32725832,0.754049,-0.020435164,0.56911725,0.0019607842,0.0004882887,0.030762188,0.36882582,635.43
501.4216,19.095898,338.51367,0.38647357,0.72629374,0.021703374,0.5680358,0.0009842217,0.0004882887,0.009277485,0.3698024,635.52997
502.20572,18.743929,338.0886,0.4377605,0.69538707,0.060632676,0.56668,0.0009842217,-0.030762188,0.0004882887,0.32486457,635.63
502.98206,18.293344,337.6686,0.47638026,0.66638976,0.08949061,0.5665491,0.0019607842,-0.04444953,0.0004882887,0.22716106,635.73
503.7487,17.74528,337.25488,0.49648848,0.6472218,0.10174731,0.5694301,0.0019607842,-0.06790265,0.0004882887,0.08255131,635.82996
504.5039,17.101742,336.84802,0.5013623,0.6368866,0.09607541,0.5777376,0.067422,-0.12553598,0.009277485,-0.0004882887,635.93
505.24655,16.364737,336.44943,0.48402122,0.63497674,0.060242373,0.59908175,0.26722363,-0.2056611,0.0004882887,-0.43331045,636.02997
505.98563,15.545557,336.07315,0.4004731,0.6704185,-0.034673437,0.6236651,0.32046998,-0.17927825,0.0004882887,-0.5867094,636.13
506.7342,14.665908,335.7238,0.2864193,0.70910805,-0.14589295,0.62757075,0.3336614,-0.10405127,0.0004882887,-0.5769284,636.23
507.49963,13.744088,335.3864,0.220389,0.7288303,-0.20388266,0.61535937,0.40694284,0.0004882887,0.0004882887,-0.27795833,636.32996
508.3214,12.840772,335.04803,0.20769402,0.73259616,-0.21468493,0.61161786,0.7274052,0.0004882887,0.0004882887,-0.0004882887,636.43
509.31674,12.118413,334.69385,0.2170499,0.7300738,-0.2007243,0.6161099,0.8387884,0.0004882887,-0.11479362,0.3443961,636.52997
510.54633,11.669973,334.33847,0.27034208,0.71118194,-0.12776396,0.6362483,0.88323796,0.0004882887,-0.102098115,0.4352636,636.63
512.00134,11.507057,334.06454,0.3120864,0.6931651,-0.08280354,0.64441276,0.7694133,0.0004882887,0.0004882887,0.0073243305,636.73
513.58307,11.491135,333.88596,0.31246692,0.69303626,-0.082371555,0.6444223,0.47338063,0.0004882887,0.0004882887,-0.0004882887,636.82996
515.20734,11.503382,333.76224,0.31237635,0.69311404,-0.08234262,0.6443863,0.7674601,0.0004882887,0.0004882887,-0.0004882887,636.93
516.9136,11.616596,333.7229,0.25742835,0.71573853,-0.13558501,0.6348746,0.52759594,0.0004882887,0.0698558,-0.74694437,637.02997
517.9371,11.67794,333.7174,0.15299997,0.74509144,-0.2317431,0.6064033,0.30337226,0.0004882887,0.0415198,-0.73325706,637.0839
